A;B;C;Y
-0.23125746289460955;0.4244037940190815;-0.09981661971033884;0.0
-0.305812832494456;0.10434584789488192;-0.3921016540729893;0.0
0.01889797576742347;0.46740017308446835;0.29399431302351153;0.0
0.233132053188054;-0.07546327545937923;0.30123774445526147;0.0
0.12273933680255372;0.04777502796237867;0.20841257244872954;0.0
0.1578095842342315;-0.39848333948338915;0.006133806718148102;0.0
-0.3663080605902047;0.3672564042861408;-0.33174143431450903;0.0
0.03496593092062647;0.1828669374922645;0.1557311712604475;0.0
-0.26012034344583435;0.30581448639974695;-0.20994361179437943;0.0
-0.15174542566891874;0.17094180149682664;-0.12672105240896725;0.0
-0.018445203272643068;0.457779891787902;0.23338346443225588;0.0
-0.22742436939854704;0.4210482044695537;-0.09606774097401538;0.0
0.22295835835193173;-0.4546804185605408;0.07032708614580002;0.0
-0.14481623798972962;0.27460320441750324;-0.05747578837206773;0.0
0.12300585886691368;-0.46716538442155264;-0.08435189362054515;0.0
0.0442113308990134;0.3803540728606577;0.2818115469125503;0.0
0.011956228754758672;-0.24804502171462264;-0.12356084135125273;0.0
0.12499504336477663;-0.13761004312872946;0.10620234832368403;0.0
0.13895989428340444;0.2716316099752782;0.3598034137512803;0.0
0.24783492116314637;-0.11855368801794405;0.2984136873378154;0.0
-0.04359809125599007;0.023308651280776773;-0.05109909223165586;0.0
-0.379712205472419;0.28238658133895256;-0.3998482797524149;0.0
-0.26014472512643194;0.02902949484071908;-0.3675545874853572;0.0
0.08461913534218193;-0.21688429000466913;0.0014596120162977799;0.0
-0.020797231791601284;-0.5200648156118541;-0.3267806254967593;0.0
0.2674014137045583;-0.019932702210825257;0.38344730748066636;0.0
0.12155138752888581;-0.1846839865852186;0.07431867383212118;0.0
-0.1268999056310316;0.11427289132968463;-0.12230066156126844;0.0
-0.040504008092581575;0.3978012976946582;0.16666945317635626;0.0
-0.3421465792184369;0.18119841416232146;-0.40199277024043106;0.0
-0.22479218838946274;-0.00933151066710413;-0.33719871919896593;0.0
-0.1775523344287649;-0.1860599664358605;-0.3680654845397316;0.0
-0.012474130009368506;-0.5005724180960448;-0.3033951724981468;0.0
0.19318470266341875;0.025820188174411864;0.29992007752335126;0.0
-0.20075400723452563;0.3827055294209715;-0.0785199177983999;0.0
0.3296839931734405;-0.17923671294273502;0.38470964415017905;0.0
-0.19465461817211388;0.36990622075365065;-0.07680140249137757;0.0
0.13942268879612318;-0.42394834610432686;-0.0355102022671398;0.0
0.16831394968212884;-0.08048287521347092;0.2026817326989542;0.0
-0.02985818706765614;-0.4932891086845559;-0.32491480918363325;0.0
-0.2602850070352224;0.36238877985115975;-0.1779787159464617;0.0
-0.2435355831178159;0.36477197671893585;-0.15189287345223826;0.0
-0.24199813445834045;0.3578114293919555;-0.15358563516942672;0.0
-0.18000268263448366;0.007762459629941661;-0.2613392067030639;0.0
-0.18339882941007288;0.34486068482126037;-0.07444174240390798;0.0
0.08453827145984599;-0.1732843984090176;0.02616184379587111;0.0
-0.021149389123642226;-0.5191595218677624;-0.32678516745213637;0.0
-0.15733222050428872;0.2209017338013622;-0.10652705139191328;0.0
0.30213319147373285;-0.36809159771329336;0.23651730447826164;0.0
-0.14764881320350629;0.47248029201147107;0.05099450190306912;0.0
-0.2966331825354714;0.3033409052108189;-0.2652598856924948;0.0
0.13361853942083918;0.0351740483779655;0.2173009792210694;0.0
-0.07848087382163085;-0.19818838049099388;-0.2286997938043001;0.0
-0.27016540369962094;0.3174025100251777;-0.21817715994618558;0.0
-0.2118142584631274;0.03183218850030112;-0.2946032421146962;0.0
0.18537117353522042;-0.3678491681839432;0.06426628801777358;0.0
0.17434579915771675;-0.13945519837159726;0.17801402053697543;0.0
0.11054225506513576;0.2076828700239194;0.28144091039597197;0.0
-0.12144721905708575;0.28315084379956496;-0.018107239999842244;0.0
0.1795802352428543;-0.06450441328415607;0.22841204248033636;0.0
0.286151356376012;-0.12976277899923222;0.3486032064353052;0.0
-0.0370226592007008;-0.17316862758747611;-0.1532464601221966;0.0
0.17349658851218785;-0.13141231845084367;0.18133908318752803;0.0
-0.15702287738809073;-0.1370127369556599;-0.3098326996908533;0.0
0.24914815949011265;-0.037027175819301116;0.3467659914481105;0.0
0.1263109586412877;-0.387850783327077;-0.03431802939599138;0.0
-0.11504978208174088;-0.11498502588382675;-0.23532257243508878;0.0
0.1633310396428054;-0.13509233928451683;0.16423547554469234;0.0
0.13585883795701043;-0.42549249211881807;-0.04165100964038475;0.0
0.0402723755877651;-0.31544719279528427;-0.12012686503237853;0.0
0.07724494494614337;-0.45819546859556226;-0.14680731521251034;0.0
0.17850441976136186;0.07127310150711744;0.30412246218801414;0.0
-0.08821120436495615;0.19499045089556394;-0.019227255674090955;0.0
0.194574280648582;-0.33923663819635785;0.09414312654295151;0.0
0.08740122030558196;-0.44813493668995946;-0.12608494458707603;0.0
0.011331632078275644;-0.16634042621024459;-0.07796819956780615;0.0
0.2899579444709384;-0.20436701591180162;0.3117507671446848;0.0
-0.15901423358857295;0.347071277076282;-0.03718149278205902;0.0
-0.17775719928162587;0.22931023919179386;-0.13189576701346276;0.0
-0.006883386854089013;-0.32664682658053446;-0.19612427802258214;0.0
-0.11810780107612602;-0.31883089222926275;-0.35588786958626284;0.0
-0.0383822848612909;-0.11639789156233782;-0.1229339868752128;0.0
0.3461733386455512;-0.19511286934178418;0.40001636886342823;0.0
0.2025749591371025;-0.041332037700852434;0.27555390664943613;0.0
0.0028887028653251517;-0.2760318312795627;-0.15288128037577375;0.0
0.3376859201157907;-0.3594729065344799;0.2939144978341252;0.0
0.3326223255025075;-0.35078440743493355;0.2913849406162343;0.0
0.08469801402324569;-0.3318189329652833;-0.06385675524063511;0.0
-0.29617018157906305;0.3129894126348237;-0.25908336479260663;0.0
0.27068058357191516;-0.24838900530456906;0.25822748655104;0.0
0.09861686882974172;-0.26527028639022787;-0.00542031566832697;0.0
0.11315430113437026;-0.28569006965403704;0.004417870045788048;0.0
-0.22879512443185807;0.2065039934502135;-0.22023255584133367;0.0
-0.006589731207975624;-0.22389157304474333;-0.1371916788496037;0.0
0.0597879417697683;-0.4429020958190729;-0.16387448434943255;0.0
0.006504020383746364;-0.05785249364074643;-0.02333306847246707;0.0
0.17433491420731498;0.280304919455343;0.4169693299885896;0.0
0.10743651939652091;-0.21121277314886125;0.038376329263611675;0.0
0.07616738704953151;-0.25425643135725984;-0.03229479745797176;0.0
0.2823101439186436;-0.3586971791030209;0.21259857327159307;0.0
0.16450183693432485;-0.12799591130146878;0.1700040859372377;0.0
-0.025042650489903603;0.2627886024922312;0.11263345901642464;0.0
0.09151547217934326;-0.24400306790766757;-0.0037973883221883425;0.0
0.3365841451634567;-0.3257493705387916;0.3114867876051555;0.0
-0.164777317742085;0.4700323704568746;0.02431213155536305;0.0
0.18113512579699623;-0.20842948828150207;0.1487704919523186;0.0
-0.10831345515762836;0.18154435183451703;-0.056561418888833995;0.0
-0.0789085137756933;0.2203422445077951;0.008940256922581408;0.0
0.29740796625638244;-0.3583163508600952;0.23510601097446787;0.0
-0.07765821186699139;-0.2817946415673531;-0.27508263633686386;0.0
0.0632898751392911;-0.1850543864271097;-0.011910286494790975;0.0
0.04056006871896607;-0.14301402585039005;-0.021535110024041005;0.0
-0.2778608817579442;0.3572526586164279;-0.2068519942582271;0.0
0.09876128769723896;0.5251441293706324;0.444779495785693;0.0
0.1766710260549915;0.14852612305338886;0.34539611789989544;0.0
0.09947306843806797;-0.31927154301617133;-0.034899376536767474;0.0
-0.17217862366741338;0.1529622664575962;-0.16712473669259648;0.0
0.2047118694412468;0.05213600566715172;0.3319206603078618;0.0
-0.18606428932553526;0.011447385861148067;-0.26819079975730636;0.0
-0.08118295383113266;0.12464137861169919;-0.048900703744363554;0.0
-0.178664761920265;-0.008509285681717021;-0.2686274623531184;0.0
-0.22895098835313515;-0.0640924777488165;-0.3745145003852841;0.0
0.05423276210016691;0.04149149276437082;0.10369128730343762;0.0
-0.015148276820844186;0.4558384829197481;0.23714583846068005;0.0
-0.22434771785018331;0.4019228826755886;-0.10241346506607779;0.0
-0.017888345307120204;0.35166617937371897;0.17379458893145527;0.0
0.10847241611185766;-0.13931287785669053;0.0808386848310161;0.0
-0.030586825482724386;-0.34020275192093286;-0.23883780858948422;0.0
0.03460879137483647;0.19674400824814622;0.16310416625759988;0.0
0.007634556694848443;-0.2572807142833093;-0.1351993393847482;0.0
0.0523072047228425;0.19531796030609688;0.18842248894403443;0.0
0.03172801240356567;-0.14654187237885358;-0.03658329757083153;0.0
0.25154935560772723;-0.26444162173370245;0.2208430522427914;0.0
-0.35715067422139507;0.2523932147678209;-0.3836134904636885;0.0
-0.08105523567067423;-0.37738051847874143;-0.33451553116913524;0.0
0.05736903561066364;0.4329843592675063;0.33120042718572035;0.0
0.2562001819779131;-0.44318625971116615;0.12594944494762178;0.0
0.09478778896250009;0.08268887192694785;0.18702113987633737;0.0
-0.03923006981734542;-0.04516662823008569;-0.08363337984224066;0.0
0.019703377745700162;-0.443745820816831;-0.22353621687910527;0.0
-0.269477929658407;0.4095391272800494;-0.16470836077259127;0.0
0.275582144706209;-0.1604378852199022;0.3155351983398619;0.0
-0.07995982368709495;0.23678662037836123;0.01674994804053507;0.0
0.3346870675796988;-0.27806390444069334;0.3358334732483801;0.0
0.19565483506752052;0.21486325091160824;0.4111901062233871;0.0
0.02230588766159968;0.17653168511916728;0.13343302252521336;0.0
-0.1822504662418411;-0.049203191453446704;-0.29708867414518475;0.0
0.25871712565581473;-0.27614423572594615;0.22476329314079616;0.0
0.2525786467997417;-0.1745576367499878;0.2735340809207406;0.0
0.06242976608620901;-0.17837823296894711;-0.24953862481952124;1.0
0.037440253588570345;-0.10697663463637055;-0.14965280152555063;1.0
0.01637668894632701;-0.04679250010474115;-0.0654594225632738;1.0
-0.09431314520802186;0.269477418267422;0.37697998940304417;1.0
-0.07598280132637666;0.21710281307018547;0.30371159370894085;1.0
0.08180639039526418;-0.2337423360536763;-0.3269891181795188;1.0
0.07728067675024598;-0.22081118392014087;-0.30889934418060166;1.0
0.01632127736900157;-0.04663417467972378;-0.0652379364089644;1.0
-0.035809935849099264;0.1023183888062773;0.1431362426429705;1.0
-0.043260881872649634;0.12360769788029481;0.1729184914143938;1.0
-0.06583526699322265;0.18810864319230738;0.2631507855952692;1.0
0.04986163073414886;-0.1424677704386336;-0.19930240884575184;1.0
-0.09400525564510064;0.2685976969481457;0.37574932103850867;1.0
-0.049861442596083605;0.14246723287878454;0.1993016568372626;1.0
0.06508881524029181;-0.18597583454938363;-0.26016713603836933;1.0
0.000631013150038418;-0.0018029702454529434;-0.0025222287952542093;1.0
0.08057199833827314;-0.23021535385078118;-0.3220551176906442;1.0
0.03361974898767894;-0.09606044989821748;-0.13438182545130747;1.0
-0.08806993918921126;0.25163893948538246;0.3520252099433929;1.0
0.07992097462178079;-0.22835520816309074;-0.31945290446572094;1.0
0.0837484109755701;-0.23929119873924104;-0.3347515875168467;1.0
-0.06921221677305055;0.1977574753490507;0.27664882438303573;1.0
-0.006497916154834285;0.018566252516133683;0.025972883820048313;1.0
0.06782562896497972;-0.19379562992553248;-0.2711064807782286;1.0
-0.06345803464317121;0.18131626621346;0.2536487270629795;1.0
-0.0814886396767436;0.23283443882375482;0.32571903369409;1.0
0.056339353298050614;-0.16097632456354044;-0.22519457666720882;1.0
0.028766078171329396;-0.08219223801932282;-0.11498117065522835;1.0
0.027200934798390485;-0.0777202124662818;-0.10872512086658692;1.0
-0.017582481348475357;0.05023776558476219;0.07027910709379769;1.0
-0.0034962737716965966;0.00998977213064849;0.013974989875453954;1.0
-0.008790267753980962;0.025116102903762365;0.03513566467788427;1.0
-0.05531652550345521;0.15805383700561002;0.2211062217478893;1.0
-0.06234898538284659;0.17814742129004574;0.24921573548495002;1.0
0.04572579214770511;-0.13065059371117516;-0.18277100823291711;1.0
0.08554706089446194;-0.24443041380243097;-0.3419409885899217;1.0
0.09152590572861787;-0.2615135432705044;-0.3658390873888879;1.0
0.03687521872010332;-0.10536218166430898;-0.14739429516085215;1.0
0.0005014658228295891;-0.0014328195182909903;-0.0020044139145113373;1.0
0.03170197740777313;-0.09058087297349737;-0.126716282029171;1.0
0.028270061300567;-0.0807749875877386;-0.1129985367999868;1.0
0.05369352349385349;-0.15341649413653657;-0.21461890464027647;1.0
-0.09785145406126139;0.2795872956625685;0.39112299811150014;1.0
0.05731576259904309;-0.16376618229782974;-0.22909739177457597;1.0
-0.07217262997628938;0.2062161531426287;0.28848192077192264;1.0
-0.020125887116491145;0.05750494364843117;0.08044537901018248;1.0
0.03006624900634466;-0.08590716746159437;-0.12017809613709123;1.0
-0.044676886870193826;0.1276535959377749;0.17857841875317013;1.0
0.04419442825207231;-0.1262750849937756;-0.17664997872134108;1.0
0.05463197044357161;-0.15609788346602174;-0.21836998006438357;1.0
0.04897469476194607;-0.13993356149638547;-0.19575722845054064;1.0
0.0868852189925887;-0.24825388282916605;-0.34728975333039097;1.0
-0.03538286849373417;0.101098145243238;0.14142920756588961;1.0
0.09214568457917906;-0.26328441417272697;-0.368316411456508;1.0
0.00817920127995608;-0.0233701255487839;-0.03269316493519874;1.0
0.006454749610681961;-0.018442914365889216;-0.02580034240685276;1.0
-0.043815120676759085;0.1251913036619238;0.1751338447253145;1.0
-0.06021199748649054;0.17204148579284026;0.24067396039362146;1.0
-0.0033698028617582267;0.009628411535357633;0.013469471772084574;1.0
0.025770389736288122;-0.07363276962678922;-0.10300707529444056;1.0
-0.08678202457328674;0.2479590292789874;0.346877273913984;1.0
0.07950149796259466;-0.22715665321201162;-0.317776210234116;1.0
-0.04886195152431804;0.13961142446515723;0.19530658135959128;1.0
0.024889508586250875;-0.07111586090119319;-0.09948609668775808;1.0
0.033613854384499146;-0.09604360746927401;-0.13435826407564394;1.0
-0.07557922438306203;0.2159496877819045;0.3020984523861857;1.0
-0.04645391794388216;0.13273104028407784;0.1856814069299543;1.0
0.0455862027504597;-0.13025175015332083;-0.18221305409642546;1.0
-0.026652296384783614;0.07615260847073041;0.10653215293097798;1.0
-0.008811758128754111;0.025177506546899223;0.03522156406376924;1.0
0.021605909758231293;-0.06173375692354546;-0.08636119189680447;1.0
-0.040827765604304476;0.11665564587426808;0.16319305872911932;1.0
-0.047351132068758;0.13529461660709546;0.18926767022911517;1.0
0.06254830586503306;-0.1787169322402845;-0.25001244132162564;1.0
0.03810291523795395;-0.10887003295393125;-0.15230153284515024;1.0
0.04570200459604828;-0.13058262643054586;-0.1826759267789826;1.0
-0.006918611337269475;0.01976828910806503;0.02765444862277573;1.0
-0.04771108220495114;0.1363230886529846;0.19070643041708707;1.0
0.07127335887904719;-0.2036466995094916;-0.2848874355285232;1.0
0.09021530443125206;-0.2577688112587251;-0.360600470204583;1.0
-0.08694278915786124;0.24841837590669683;0.3475198675975645;1.0
0.07090204116390306;-0.2025857473059223;-0.2834032378802372;1.0
0.008614498959279227;-0.024613885308285854;-0.034433097520168376;1.0
-0.020271304177059142;0.057920438370481525;0.08102662695638375;1.0
-0.04624223178824623;0.1321261973581219;0.18483527413974365;1.0
0.051795363686144756;-0.14799295319415656;-0.20703175162340878;1.0
0.037108244733735696;-0.10602799816745176;-0.14832572570487662;1.0
-0.03105713704108324;0.08873839473966334;0.12413878433184332;1.0
0.059745526442032106;-0.17070865554441722;-0.23880942444787495;1.0
0.020379957074237006;-0.05823088822510344;-0.08146092450776302;1.0
-0.09425998552710854;0.2693255271017012;0.3767675043257713;1.0
0.040378176493951264;-0.1153710517440235;-0.16139600172627153;1.0
-0.0401933237651608;0.11484287896382121;0.16065712508731678;1.0
-0.06820012861152683;0.19486567374255273;0.2726033969554526;1.0
0.033687596490375775;-0.096254308027138;-0.1346530193637919;1.0
-0.04754861418126801;0.135858874852495;0.19005702790048865;1.0
0.08535559105829522;-0.24388333420909866;-0.3411756626467573;1.0
0.034976233406072275;-0.09993628203362516;-0.13980384250463992;1.0
0.08589323115489589;-0.24541951312529783;-0.34332466910256076;1.0
0.06822174336922286;-0.19492743278035765;-0.2726897935135276;1.0
-0.05669111230102255;0.16198139239119186;0.2266005959969672;1.0
-0.04969310311539086;0.14198624278403685;0.19862878546278248;1.0
0.06089645707792636;-0.1739971665540075;-0.24340982047926668;1.0
-0.02462964930856285;0.07037337471743002;0.09844741064316646;1.0
-0.004472943993394965;0.012780375383900625;0.017878847911510665;1.0
-0.03105000705898954;0.08871802250880767;0.12411028501111557;1.0
-0.014386648566210742;0.0411064322432694;0.05750501281738771;1.0
-0.0401390721736851;0.11468786792293688;0.16044027552372203;1.0
0.09278337127931674;-0.2651064525029889;-0.37086531516372867;1.0
-0.06287343945875107;0.17964592428305742;0.2513120359692651;1.0
0.07513812392435941;-0.2146893479581654;-0.30033532545535735;1.0
-0.07319289691179635;0.20913132365377654;0.2925600396564891;1.0
-0.026459435416739743;0.07560155404837618;0.10576126648106607;1.0
0.03486209727292712;-0.09961016513419249;-0.1393476278574806;1.0
0.05248614227682972;-0.1499666889952648;-0.20979286944237127;1.0
0.0014749060632345452;-0.004214193866939416;-0.005895361360945819;1.0
0.05216843693397686;-0.1490589214155396;-0.20852296632846498;1.0
0.057840438535236155;-0.1652653192039365;-0.23119457905880694;1.0
-0.022675228998296135;0.06478908274775355;0.09063537822469112;1.0
-0.06788830887012583;0.19397472287147086;0.2713570192363156;1.0
-0.08848578044913341;0.2528271071462714;0.353687373085265;1.0
-0.0016058583168685348;0.0045883588377688125;0.006418791886758112;1.0
0.023554064973361936;-0.06730014787148479;-0.09414818204261681;1.0
0.017086224662250512;-0.04881982993743693;-0.06829551466984023;1.0
0.002285958885200433;-0.0065315847254438855;-0.009137228478786393;1.0
-0.004309865425827355;0.012314417099231617;0.017227004984017327;1.0
-0.01217438815452215;0.034785423406567394;0.048662365223399874;1.0
-0.030291718120637426;0.08655139191922055;0.12107932092531482;1.0
-0.03190761366025169;0.09116842973769908;0.1275382326926683;1.0
0.05104456479286066;-0.14584772362987916;-0.2040307260695501;1.0
-0.0904343571547546;0.2583947024032068;0.36147604797481386;1.0
0.05014754612109698;-0.14328470576772023;-0.2004452440179236;1.0
0.006082291221926286;-0.017378702958321966;-0.024311585360987147;1.0
0.09493216118742177;-0.271246109446441;-0.3794542641909307;1.0
0.08823561191116712;-0.25211230995024747;-0.3526874219906059;1.0
-0.01733266554305921;0.04952397623824579;0.06928056590984318;1.0
0.0935622297431843;-0.26733185562760986;-0.37397849789989607;1.0
-0.034977610633259604;0.09994021713329754;0.13980934743281656;1.0
-0.0759414624769795;0.21698469712372728;0.3035463577922158;1.0
0.07237875982837692;-0.20680512025051037;-0.2893058444072146;1.0
0.050043136210168405;-0.1429863792388307;-0.2000279061481218;1.0
-0.0029461478591551395;0.008417917960090381;0.011776076243395597;1.0
0.028677067243981145;-0.08193791042960573;-0.11462538421236838;1.0
0.06958585276604089;-0.19882505148110252;-0.27814228844223365;1.0
-0.030186210052555184;0.0862499276670161;0.12065759360088034;1.0
0.06282744769558805;-0.17951451374032343;-0.2511282018457018;1.0
0.042321854825627205;-0.12092465106050364;-0.16916509727771328;1.0
-0.0824399586858839;0.2355526070066355;0.32952156015202566;1.0
0.07212165924009972;-0.2060705163667022;-0.2882781851468805;1.0
-0.038943162037368736;0.11127083867103825;0.15566009149400747;1.0
0.039897044904550996;-0.1139963324694991;-0.15947286597384244;1.0
0.06316757085592163;-0.1804863349105059;-0.2524877114357538;1.0
-0.06277324186016055;0.1793596334364823;0.250911535174052;1.0
0.0038966019530867002;-0.011133614853131692;-0.015575145540343656;1.0
-0.020800561936027945;0.05943266674724001;0.08314212828896542;1.0
-0.08773519821921516;0.2506824966461163;0.35068721355865184;1.0
0.00469195377216822;-0.013406143824015337;-0.018754254026946655;1.0
0.08382631681462598;-0.239513796176008;-0.3350629857033555;1.0
-0.010083477882198091;0.02881114377914177;0.040304767450948575;1.0
0.07252447412934618;-0.20722146426642912;-0.2898882804559128;1.0
0.08751076865187903;-0.2500412424470837;-0.34979014395367264;1.0
-0.06726327599549682;0.19218883984301513;0.2688586942580267;1.0
0.011638851275864665;-0.03325525393624272;-0.04652176556047965;1.0
0.06921384996920996;-0.19776214181928228;-0.2766553524472786;1.0
0.09566291996537316;-0.2733340791395761;-0.3823751872050098;1.0
-0.015559163677730846;0.04445661576683937;0.062191684366097365;1.0
-0.07828791229298263;0.2236891203206838;0.3129253751584651;1.0
-0.09420033060480308;0.26915507732596355;0.3765290570559983;1.0
0.028814272758284146;-0.08232994260799267;-0.11517380970718037;1.0
0.07262981680123401;-0.20752245593828053;-0.290309346673611;1.0
-0.037814333799353686;0.10804548001528869;0.1511480411720066;1.0
-0.04533723047701399;0.1295403709991177;0.18121788460230884;1.0
0.09424685331494283;-0.269288004923613;-0.376715013432883;1.0
0.006974054905036633;-0.01992670593817365;-0.027876062646390674;1.0
0.0954808133980629;-0.2728137528637417;-0.38164728727479935;1.0
0.005169469222094323;-0.014770530838625763;-0.020662935673135898;1.0
0.09315768923211165;-0.26617597717325453;-0.37236150509108984;1.0
-0.02592344060573578;0.07407007614510508;0.10361883641231277;1.0
0.09631605371472209;-0.27520025374513785;-0.38498583446277285;1.0
